IOC_type,Value,Source_feed,Confidence_Additional_info,Last_modified_date
url,hxxps://cdn.discordapp[.]com/attachments/765966778920599565/768494094233632799/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/765974813050536006/767221030548013056/Not_a_rat.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/765986903413358624/765987191717232680/MultiGenerator_v1.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/765989146228424764/766014865721524294/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/765996055812636733/765999634589024286/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/765997386215456810/765997568101580810/FiveM_Dumper.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766008896963084310/768496462510161920/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766024459324227617/766028873837051934/Paypal_Network_Scrap.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766064508283387954/766065612296290355/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766103549053894687/766106336395264010/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766258975661752360/766620193702150164/brokencore.club_cybhack_v3_1.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766264576475791393/766264915785809930/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766267024233070622/766268131882041384/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766312591931736084/766423040845414470/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766333163710447639/766599805673013248/es3n1n_1.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766346612879392768/766363446450061392/otc3_1.zip,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766351337616703489/766351516726329395/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766357834518233108/766358040567611452/black_ops_cold_war_fix.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766359780440408076/766359885943668756/black_ops_cold_war_fix.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766398959782330368/766407268953620480/es3n1n.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766429881230688256/766641878564601856/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766454310753009694/768091787809652766/FiveM_menu.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766480792662179890/766494399236276294/UDP_TCP_DDOS_AT.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766506455531782154/766842602313220126/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766522523126464522/766522656773898260/E.7z,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766532948077183038/767344956925935666/RedENGINE.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766537078040428554/767344708414079016/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766538832748871710/766539460308762674/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766538832748871710/766539584615874560/Launcher.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766572238480211988/766572760583110666/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766620947863699456/767207930931183666/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766636006177898507/766636050869125150/OTC3.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766642219514986567/766643084955615242/1bb9dc84868a44f4.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766655737635668028/766659324906569778/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766685427322454026/766685948549267536/Nitro_Sniper_By_Service.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766686969031294988/766687701398192148/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766686969031294988/767814702314684446/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766701796391387186/766701836223774730/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766702558374658098/766702580348354640/Havok.wtf_Cracked.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766731785152757820/767714519841243146/5afdacbae116a25c.zip,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766751077243682836/770012706974728202/ZIP_-_WinRAR.zip,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766831951759409173/767827084277579846/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766836806825803777/766846453824880640/zachs_save_gard.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766852864622460951/766855773644128256/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766895207542423552/767086010189217842/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766944922195984384/766944943570026526/GalacticInjector.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/766960051109101578/766981645864665108/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767024859120664606/767024895464308736/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767025943305912350/767026409863643136/4.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767057441606729748/767066783189827624/V3.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767091681648050227/767093581554515998/PyroHax.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767095823842279488/767096543098306630/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767096128306937936/767096202733944832/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767097275738488853/767098960829218876/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767127660488556555/767761880294621205/GenNitro_by_Shigma.zip,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767133969757241385/767180727094738965/WinRAR.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767146690293399553/769224883120898048/Whitelist_for_Kieran.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767154833455054848/767156687781625877/Skin_tool.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767261274752155660/767261521637670942/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767278277903253515/7.67278E+17/ZIP_-_WinRAR.zip,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767313715733200936/768148004845912115/bff88f3bcbe2877e.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767314696901492736/767350276520149022/Generateur_Nitro.zip,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767332554280796181/768148122215251968/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767335616978616343/767337067314675742/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767335616978616343/769585017457606696/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767337621486829611/768067096953225217/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767350426030571530/767466895922167898/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767359833812238367/767368448573177856/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767392492281659432/769995159324590150/3.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767394645814542397/767402231363272704/Generateur_Nitro.zip,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767395064560484382/767800737559871518/V3_.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767421149407477761/767421197385334805/Free_Nitro.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767499175939670057/767506603423301652/otcv2.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767527703645388873/767528647766442054/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767529911358980127/767530772939669535/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767566722613510167/767567437088161802/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767667499721949224/767672866942353448/Ddos_tool.zip,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767667539488276510/767669106031329280/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767731785597321217/767732477506617384/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767738125958905866/767738360340807700/Rockis_Multi.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767770256604659723/767814889883303947/EveryHaxxLauncher.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767789080154472479/767789288120909884/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767792464898555988/767792616359854090/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767795610262306846/767841669864488960/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767825835985338398/767827362481700894/AmongUsGODMODE.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/767979059975684146/768033858074968075/1.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768021955244326922/768032883373768754/WinRAR.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768025392547102721/768029424343580672/RedEngine_.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768053416978153483/768059111832551464/v3_4.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768067191886839848/768076955152285723/v3.rar,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768070317905149952/768070360281120808/BAZOOKA_V2.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768097539358457859/768106312638529546/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768119347758628924/768126423063199744/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768127619635609621/768806053721931776/b12458545e48c727.zip,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768131989227831377/768184463283978250/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768160866800500797/768165636215144518/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768199368758525954/768199429123342356/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768206165993455658/768212037511020544/eulen_crack.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768206528133070859/768210435915644988/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768398515326943236/768518185150316544/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768493128683618366/768507932111142983/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768497331930267658/768498245910528080/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768516008687173696/768517010446614650/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768546392091656246/768752243025248256/d4b4d976048b6961.zip,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768596459431526461/768596473595559936/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768615657221914705/768621171142033418/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768738838972989451/768740746123280394/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768741219815522326/769233913822314566/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768743757935280140/768744019588546560/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768818650551156737/769635655734525992/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768828756487307317/768853186110816306/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
url,hxxps://cdn.discordapp[.]com/attachments/768867679062589460/769268781896957972/sendhookfile.exe,Netskope Threat Labs,Malware | TroubleGrabber,2026-08-05
